Denmark, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 29/04/2022
Year    ARDY   Cohort        ASFR
1958     17     1941      0.02078
1958     18     1940      0.05128
1958     19     1939      0.08645
1958     20     1938      0.12066
1958     21     1937      0.15155
1958     22     1936      0.17417
1958     23     1935      0.18714
1958     24     1934      0.19072
1958     25     1933      0.18521
1958     26     1932      0.17440
1958     27     1931      0.16051
1958     28     1930      0.14565
1958     29     1929      0.13191
1958     30     1928      0.12130
1958     31     1927      0.10713
1958     32     1926      0.09037
1958     33     1925      0.07948
1958     34     1924      0.07193
1958     35     1923      0.06052
1958     36     1922      0.05072
1958     37     1921      0.04437
1958     38     1920      0.03699
1958     39     1919      0.02979
1958     40     1918      0.02312
1958     41     1917      0.01761
1958     42     1916      0.01252
1958     43     1915      0.00876
1958     44     1914      0.00572
1958     45     1913      0.00333
1958     46     1912      0.00144
1958     47     1911      0.00061
1958     48     1910      0.00021
1958     49     1909      0.00005
1958     50     1908      0.00004
1958     51     1907      0.00003
1958     52     1906      0.00002
1958     53     1905      0.00001
1958     54     1904      0.00000
1958     55+    1903-     0.00000
1959     12-    1947+     0.00000
1959     13     1946      0.00000
1959     14     1945      0.00008
1959     15     1944      0.00060
1959     16     1943      0.00443
1959     17     1942      0.02128
1959     18     1941      0.05230
1959     19     1940      0.09003
1959     20     1939      0.12343
1959     21     1938      0.14927
1959     22     1937      0.16903
1959     23     1936      0.18080
1959     24     1935      0.18396
1959     25     1934      0.18220
1959     26     1933      0.17300
1959     27     1932      0.16212
1959     28     1931      0.14735
1959     29     1930      0.13166
1959     30     1929      0.11569
1959     31     1928      0.10198
1959     32     1927      0.09224
1959     33     1926      0.07979
1959     34     1925      0.06806
1959     35     1924      0.05797
1959     36     1923      0.04935
1959     37     1922      0.04252
1959     38     1921      0.03648
1959     39     1920      0.02920
1959     40     1919      0.02217
1959     41     1918      0.01671
1959     42     1917      0.01233
1959     43     1916      0.00851
1959     44     1915      0.00605
1959     45     1914      0.00295
1959     46     1913      0.00130
1959     47     1912      0.00085
1959     48     1911      0.00031
1959     49     1910      0.00005
1959     50     1909      0.00001
1959     51     1908      0.00001
1959     52     1907      0.00000
1959     53     1906      0.00000
1959     54     1905      0.00000
1959     55+    1904-     0.00000
1960     12-    1948+     0.00000
1960     13     1947      0.00000
1960     14     1946      0.00007
1960     15     1945      0.00076
1960     16     1944      0.00581
1960     17     1943      0.02232
1960     18     1942      0.05157
1960     19     1941      0.09222
1960     20     1940      0.12625
1960     21     1939      0.15137
1960     22     1938      0.17186
1960     23     1937      0.18343
1960     24     1936      0.18846
1960     25     1935      0.18858
1960     26     1934      0.17962
1960     27     1933      0.16378
1960     28     1932      0.14921
1960     29     1931      0.13637
1960     30     1930      0.12013
1960     31     1929      0.10474
1960     32     1928      0.09554
1960     33     1927      0.08206
1960     34     1926      0.06930
1960     35     1925      0.06086
1960     36     1924      0.05246
1960     37     1923      0.04239
1960     38     1922      0.03348
1960     39     1921      0.02666
1960     40     1920      0.02176
1960     41     1919      0.01822
1960     42     1918      0.01275
1960     43     1917      0.00850
1960     44     1916      0.00485
1960     45     1915      0.00270
1960     46     1914      0.00153
1960     47     1913      0.00053
1960     48     1912      0.00027
1960     49     1911      0.00010
1960     50     1910      0.00002
1960     51     1909      0.00001
1960     52     1908      0.00001
1960     53     1907      0.00000
1960     54     1906      0.00000
1960     55+    1905-     0.00000
1961     12-    1949+     0.00000
1961     13     1948      0.00000
1961     14     1947      0.00005
1961     15     1946      0.00058
1961     16     1945      0.00509
1961     17     1944      0.02253
1961     18     1943      0.05224
1961     19     1942      0.08995
1961     20     1941      0.12737
1961     21     1940      0.15042
1961     22     1939      0.16729
1961     23     1938      0.18287
1961     24     1937      0.18944
1961     25     1936      0.18660
1961     26     1935      0.17708
1961     27     1934      0.16694
1961     28     1933      0.15341
1961     29     1932      0.13418
1961     30     1931      0.12011
1961     31     1930      0.10852
1961     32     1929      0.09135
1961     33     1928      0.07806
1961     34     1927      0.06832
1961     35     1926      0.05884
1961     36     1925      0.04942
1961     37     1924      0.04087
1961     38     1923      0.03473
1961     39     1922      0.02766
1961     40     1921      0.02205
1961     41     1920      0.01625
1961     42     1919      0.01130
1961     43     1918      0.00864
1961     44     1917      0.00512
1961     45     1916      0.00243
1961     46     1915      0.00169
1961     47     1914      0.00068
1961     48     1913      0.00012
1961     49     1912      0.00003
1961     50     1911      0.00001
1961     51     1910      0.00001
1961     52     1909      0.00000
1961     53     1908      0.00000
1961     54     1907      0.00000
1961     55+    1906-     0.00000
1962     12-    1950+     0.00000
1962     13     1949      0.00000
1962     14     1948      0.00003
1962     15     1947      0.00049
1962     16     1946      0.00508
1962     17     1945      0.02171
1962     18     1944      0.05097
1962     19     1943      0.08971
1962     20     1942      0.12445
1962     21     1941      0.15180
1962     22     1940      0.17326
1962     23     1939      0.18463
1962     24     1938      0.18986
1962     25     1937      0.19151
1962     26     1936      0.18016
1962     27     1935      0.16544
1962     28     1934      0.14900
1962     29     1933      0.13219
1962     30     1932      0.11847
1962     31     1931      0.10531
1962     32     1930      0.09305
1962     33     1929      0.07959
1962     34     1928      0.06845
1962     35     1927      0.05871
1962     36     1926      0.04789
1962     37     1925      0.04108
1962     38     1924      0.03461
1962     39     1923      0.02651
1962     40     1922      0.02161
1962     41     1921      0.01627
1962     42     1920      0.01101
1962     43     1919      0.00781
1962     44     1918      0.00486
1962     45     1917      0.00255
1962     46     1916      0.00137
1962     47     1915      0.00058
1962     48     1914      0.00020
1962     49     1913      0.00007
1962     50     1912      0.00002
1962     51     1911      0.00001
1962     52     1910      0.00001
1962     53     1909      0.00000
1962     54     1908      0.00000
1962     55+    1907-     0.00000
1963     12-    1951+     0.00000
1963     13     1950      0.00000
1963     14     1949      0.00002
1963     15     1948      0.00069
1963     16     1947      0.00631
1963     17     1946      0.02194
1963     18     1945      0.05257
1963     19     1944      0.09502
1963     20     1943      0.12844
1963     21     1942      0.15434
1963     22     1941      0.17793
1963     23     1940      0.18972
1963     24     1939      0.19654
1963     25     1938      0.19608
1963     26     1937      0.18536
1963     27     1936      0.17201
1963     28     1935      0.15802
1963     29     1934      0.13980
1963     30     1933      0.12293
1963     31     1932      0.10983
1963     32     1931      0.09555
1963     33     1930      0.08088
1963     34     1929      0.07017
1963     35     1928      0.06203
1963     36     1927      0.05273
1963     37     1926      0.04383
1963     38     1925      0.03499
1963     39     1924      0.02701
1963     40     1923      0.02107
1963     41     1922      0.01579
1963     42     1921      0.01129
1963     43     1920      0.00802
1963     44     1919      0.00486
1963     45     1918      0.00252
1963     46     1917      0.00134
1963     47     1916      0.00056
1963     48     1915      0.00018
1963     49     1914      0.00006
1963     50     1913      0.00002
1963     51     1912      0.00001
1963     52     1911      0.00001
1963     53     1910      0.00000
1963     54     1909      0.00000
1963     55+    1908-     0.00000
1964     12-    1952+     0.00000
1964     13     1951      0.00000
1964     14     1950      0.00009
1964     15     1949      0.00091
1964     16     1948      0.00608
1964     17     1947      0.02432
1964     18     1946      0.05415
1964     19     1945      0.09178
1964     20     1944      0.13015
1964     21     1943      0.15552
1964     22     1942      0.17536
1964     23     1941      0.18739
1964     24     1940      0.19414
1964     25     1939      0.19486
1964     26     1938      0.18328
1964     27     1937      0.16871
1964     28     1936      0.15466
1964     29     1935      0.13874
1964     30     1934      0.12204
1964     31     1933      0.10731
1964     32     1932      0.09228
1964     33     1931      0.07908
1964     34     1930      0.06783
1964     35     1929      0.05817
1964     36     1928      0.04986
1964     37     1927      0.04091
1964     38     1926      0.03356
1964     39     1925      0.02688
1964     40     1924      0.02027
1964     41     1923      0.01535
1964     42     1922      0.01086
1964     43     1921      0.00700
1964     44     1920      0.00425
1964     45     1919      0.00236
1964     46     1918      0.00128
1964     47     1917      0.00053
1964     48     1916      0.00020
1964     49     1915      0.00006
1964     50     1914      0.00001
1964     51     1913      0.00001
1964     52     1912      0.00000
1964     53     1911      0.00000
1964     54     1910      0.00000
1964     55+    1909-     0.00000
1965     12-    1953+     0.00000
1965     13     1952      0.00000
1965     14     1951      0.00003
1965     15     1950      0.00066
1965     16     1949      0.00652
1965     17     1948      0.02438
1965     18     1947      0.05316
1965     19     1946      0.09243
1965     20     1945      0.12937
1965     21     1944      0.15922
1965     22     1943      0.17994
1965     23     1942      0.18566
1965     24     1941      0.19047
1965     25     1940      0.19227
1965     26     1939      0.18390
1965     27     1938      0.17135
1965     28     1937      0.15574
1965     29     1936      0.14172
1965     30     1935      0.12377
1965     31     1934      0.10600
1965     32     1933      0.09173
1965     33     1932      0.07897
1965     34     1931      0.06853
1965     35     1930      0.05880
1965     36     1929      0.05055
1965     37     1928      0.04250
1965     38     1927      0.03410
1965     39     1926      0.02651
1965     40     1925      0.02000
1965     41     1924      0.01486
1965     42     1923      0.01026
1965     43     1922      0.00661
1965     44     1921      0.00378
1965     45     1920      0.00229
1965     46     1919      0.00156
1965     47     1918      0.00074
1965     48     1917      0.00019
1965     49     1916      0.00004
1965     50     1915      0.00002
1965     51     1914      0.00001
1965     52     1913      0.00001
1965     53     1912      0.00000
1965     54     1911      0.00000
1965     55+    1910-     0.00000
1966     12-    1954+     0.00000
1966     13     1953      0.00000
1966     14     1952      0.00003
1966     15     1951      0.00068
1966     16     1950      0.00686
1966     17     1949      0.02600
1966     18     1948      0.05762
1966     19     1947      0.09787
1966     20     1946      0.13070
1966     21     1945      0.15939
1966     22     1944      0.18081
1966     23     1943      0.19047
1966     24     1942      0.19622
1966     25     1941      0.19242
1966     26     1940      0.18057
1966     27     1939      0.17004
1966     28     1938      0.15839
1966     29     1937      0.13962
1966     30     1936      0.12307
1966     31     1935      0.10734
1966     32     1934      0.09274
1966     33     1933      0.08030
1966     34     1932      0.06746
1966     35     1931      0.05729
1966     36     1930      0.04803
1966     37     1929      0.03942
1966     38     1928      0.03203
1966     39     1927      0.02498
1966     40     1926      0.01886
1966     41     1925      0.01297
1966     42     1924      0.00866
1966     43     1923      0.00610
1966     44     1922      0.00359
1966     45     1921      0.00215
1966     46     1920      0.00135
1966     47     1919      0.00053
1966     48     1918      0.00010
1966     49     1917      0.00002
1966     50     1916      0.00001
1966     51     1915      0.00001
1966     52     1914      0.00000
1966     53     1913      0.00000
1966     54     1912      0.00000
1966     55+    1911-     0.00000
1967     12-    1955+     0.00000
1967     13     1954      0.00000
1967     14     1953      0.00004
1967     15     1952      0.00060
1967     16     1951      0.00639
1967     17     1950      0.02718
1967     18     1949      0.05800
1967     19     1948      0.09241
1967     20     1947      0.12063
1967     21     1946      0.14462
1967     22     1945      0.16223
1967     23     1944      0.17130
1967     24     1943      0.17602
1967     25     1942      0.17396
1967     26     1941      0.16637
1967     27     1940      0.15405
1967     28     1939      0.13686
1967     29     1938      0.12503
1967     30     1937      0.10771
1967     31     1936      0.09015
1967     32     1935      0.08129
1967     33     1934      0.07067
1967     34     1933      0.06084
1967     35     1932      0.05100
1967     36     1931      0.04230
1967     37     1930      0.03457
1967     38     1929      0.02741
1967     39     1928      0.02213
1967     40     1927      0.01637
1967     41     1926      0.01129
1967     42     1925      0.00764
1967     43     1924      0.00510
1967     44     1923      0.00289
1967     45     1922      0.00168
1967     46     1921      0.00103
1967     47     1920      0.00047
1967     48     1919      0.00012
1967     49     1918      0.00002
1967     50     1917      0.00001
1967     51     1916      0.00001
1967     52     1915      0.00000
1967     53     1914      0.00000
1967     54     1913      0.00000
1967     55+    1912-     0.00000
1968     12-    1956+     0.00000
1968     13     1955      0.00001
1968     14     1954      0.00012
1968     15     1953      0.00091
1968     16     1952      0.00645
1968     17     1951      0.02546
1968     18     1950      0.05311
1968     19     1949      0.08467
1968     20     1948      0.10902
1968     21     1947      0.12704
1968     22     1946      0.14242
1968     23     1945      0.15276
1968     24     1944      0.15454
1968     25     1943      0.15593
1968     26     1942      0.15136
1968     27     1941      0.14128
1968     28     1940      0.12874
1968     29     1939      0.11377
1968     30     1938      0.09811
1968     31     1937      0.08441
1968     32     1936      0.07317
1968     33     1935      0.06173
1968     34     1934      0.05415
1968     35     1933      0.04538
1968     36     1932      0.03627
1968     37     1931      0.03119
1968     38     1930      0.02570
1968     39     1929      0.01909
1968     40     1928      0.01393
1968     41     1927      0.00972
1968     42     1926      0.00696
1968     43     1925      0.00488
1968     44     1924      0.00273
1968     45     1923      0.00123
1968     46     1922      0.00071
1968     47     1921      0.00023
1968     48     1920      0.00004
1968     49     1919      0.00002
1968     50     1918      0.00001
1968     51     1917      0.00001
1968     52     1916      0.00000
1968     53     1915      0.00000
1968     54     1914      0.00000
1968     55+    1913-     0.00000
1969     12-    1957+     0.00000
1969     13     1956      0.00000
1969     14     1955      0.00003
1969     15     1954      0.00063
1969     16     1953      0.00607
1969     17     1952      0.02340
1969     18     1951      0.04857
1969     19     1950      0.07296
1969     20     1949      0.09509
1969     21     1948      0.11573
1969     22     1947      0.12970
1969     23     1946      0.14236
1969     24     1945      0.15041
1969     25     1944      0.15338
1969     26     1943      0.14641
1969     27     1942      0.13389
1969     28     1941      0.12157
1969     29     1940      0.10930
1969     30     1939      0.09682
1969     31     1938      0.08352
1969     32     1937      0.07272
1969     33     1936      0.06098
1969     34     1935      0.05101
1969     35     1934      0.04255
1969     36     1933      0.03520
1969     37     1932      0.02975
1969     38     1931      0.02324
1969     39     1930      0.01709
1969     40     1929      0.01260
1969     41     1928      0.00847
1969     42     1927      0.00595
1969     43     1926      0.00377
1969     44     1925      0.00216
1969     45     1924      0.00144
1969     46     1923      0.00073
1969     47     1922      0.00045
1969     48     1921      0.00019
1969     49     1920      0.00003
1969     50     1919      0.00001
1969     51     1918      0.00001
1969     52     1917      0.00000
1969     53     1916      0.00000
1969     54     1915      0.00000
1969     55+    1914-     0.00000
1970     12-    1958+     0.00000
1970     13     1957      0.00001
1970     14     1956      0.00011
1970     15     1955      0.00082
1970     16     1954      0.00523
1970     17     1953      0.01920
1970     18     1952      0.03891
1970     19     1951      0.06156
1970     20     1950      0.08246
1970     21     1949      0.10421
1970     22     1948      0.12514
1970     23     1947      0.14462
1970     24     1946      0.15557
1970     25     1945      0.15528
1970     26     1944      0.14946
1970     27     1943      0.13836
1970     28     1942      0.12455
1970     29     1941      0.11187
1970     30     1940      0.09777
1970     31     1939      0.08223
1970     32     1938      0.07062
1970     33     1937      0.05859
1970     34     1936      0.04911
1970     35     1935      0.04050
1970     36     1934      0.03278
1970     37     1933      0.02667
1970     38     1932      0.02178
1970     39     1931      0.01691
1970     40     1930      0.01214
1970     41     1929      0.00900
1970     42     1928      0.00636
1970     43     1927      0.00367
1970     44     1926      0.00198
1970     45     1925      0.00127
1970     46     1924      0.00063
1970     47     1923      0.00023
1970     48     1922      0.00005
1970     49     1921      0.00001
1970     50     1920      0.00001
1970     51     1919      0.00000
1970     52     1918      0.00000
1970     53     1917      0.00000
1970     54     1916      0.00000
1970     55+    1915-     0.00000
1971     12-    1959+     0.00000
1971     13     1958      0.00000
1971     14     1957      0.00006
1971     15     1956      0.00078
1971     16     1955      0.00485
1971     17     1954      0.01607
1971     18     1953      0.03298
1971     19     1952      0.05479
1971     20     1951      0.08250
1971     21     1950      0.10883
1971     22     1949      0.13237
1971     23     1948      0.15407
1971     24     1947      0.16946
1971     25     1946      0.17116
1971     26     1945      0.16174
1971     27     1944      0.14913
1971     28     1943      0.13784
1971     29     1942      0.12248
1971     30     1941      0.10342
1971     31     1940      0.08824
1971     32     1939      0.07432
1971     33     1938      0.05993
1971     34     1937      0.05086
1971     35     1936      0.04237
1971     36     1935      0.03338
1971     37     1934      0.02651
1971     38     1933      0.02016
1971     39     1932      0.01506
1971     40     1931      0.01054
1971     41     1930      0.00692
1971     42     1929      0.00478
1971     43     1928      0.00341
1971     44     1927      0.00192
1971     45     1926      0.00093
1971     46     1925      0.00050
1971     47     1924      0.00027
1971     48     1923      0.00006
1971     49     1922      0.00001
1971     50     1921      0.00001
1971     51     1920      0.00000
1971     52     1919      0.00000
1971     53     1918      0.00000
1971     54     1917      0.00000
1971     55+    1916-     0.00000
1972     12-    1960+     0.00000
1972     13     1959      0.00001
1972     14     1958      0.00012
1972     15     1957      0.00083
1972     16     1956      0.00430
1972     17     1955      0.01446
1972     18     1954      0.03144
1972     19     1953      0.05462
1972     20     1952      0.08156
1972     21     1951      0.10950
1972     22     1950      0.13349
1972     23     1949      0.15552
1972     24     1948      0.16927
1972     25     1947      0.17011
1972     26     1946      0.16138
1972     27     1945      0.15173
1972     28     1944      0.13620
1972     29     1943      0.11757
1972     30     1942      0.10318
1972     31     1941      0.08724
1972     32     1940      0.07368
1972     33     1939      0.06149
1972     34     1938      0.04959
1972     35     1937      0.03989
1972     36     1936      0.03249
1972     37     1935      0.02643
1972     38     1934      0.02076
1972     39     1933      0.01511
1972     40     1932      0.00952
1972     41     1931      0.00679
1972     42     1930      0.00484
1972     43     1929      0.00295
1972     44     1928      0.00173
1972     45     1927      0.00092
1972     46     1926      0.00056
1972     47     1925      0.00015
1972     48     1924      0.00001
1972     49     1923      0.00000
1972     50     1922      0.00000
1972     51     1921      0.00000
1972     52     1920      0.00000
1972     53     1919      0.00000
1972     54     1918      0.00000
1972     55+    1917-     0.00000
1973     12-    1961+     0.00000
1973     13     1960      0.00001
1973     14     1959      0.00012
1973     15     1958      0.00097
1973     16     1957      0.00446
1973     17     1956      0.01319
1973     18     1955      0.02842
1973     19     1954      0.05048
1973     20     1953      0.07557
1973     21     1952      0.10409
1973     22     1951      0.12973
1973     23     1950      0.14388
1973     24     1949      0.15634
1973     25     1948      0.16228
1973     26     1947      0.15746
1973     27     1946      0.14608
1973     28     1945      0.13047
1973     29     1944      0.11435
1973     30     1943      0.09900
1973     31     1942      0.08307
1973     32     1941      0.06838
1973     33     1940      0.05649
1973     34     1939      0.04680
1973     35     1938      0.03699
1973     36     1937      0.02873
1973     37     1936      0.02317
1973     38     1935      0.01790
1973     39     1934      0.01281
1973     40     1933      0.00895
1973     41     1932      0.00604
1973     42     1931      0.00404
1973     43     1930      0.00341
1973     44     1929      0.00177
1973     45     1928      0.00087
1973     46     1927      0.00049
1973     47     1926      0.00014
1973     48     1925      0.00003
1973     49     1924      0.00001
1973     50     1923      0.00001
1973     51     1922      0.00000
1973     52     1921      0.00000
1973     53     1920      0.00000
1973     54     1919      0.00000
1973     55+    1918-     0.00000
1974     12-    1962+     0.00000
1974     13     1961      0.00001
1974     14     1960      0.00014
1974     15     1959      0.00090
1974     16     1958      0.00365
1974     17     1957      0.01175
1974     18     1956      0.02654
1974     19     1955      0.04999
1974     20     1954      0.07945
1974     21     1953      0.10629
1974     22     1952      0.12981
1974     23     1951      0.14845
1974     24     1950      0.15900
1974     25     1949      0.16011
1974     26     1948      0.15296
1974     27     1947      0.14457
1974     28     1946      0.13062
1974     29     1945      0.11007
1974     30     1944      0.09439
1974     31     1943      0.08225
1974     32     1942      0.06703
1974     33     1941      0.05370
1974     34     1940      0.04461
1974     35     1939      0.03651
1974     36     1938      0.02880
1974     37     1937      0.02207
1974     38     1936      0.01651
1974     39     1935      0.01179
1974     40     1934      0.00846
1974     41     1933      0.00621
1974     42     1932      0.00428
1974     43     1931      0.00266
1974     44     1930      0.00124
1974     45     1929      0.00059
1974     46     1928      0.00027
1974     47     1927      0.00012
1974     48     1926      0.00006
1974     49     1925      0.00002
1974     50     1924      0.00001
1974     51     1923      0.00001
1974     52     1922      0.00000
1974     53     1921      0.00000
1974     54     1920      0.00000
1974     55+    1919-     0.00000
1975     12-    1963+     0.00000
1975     13     1962      0.00001
1975     14     1961      0.00013
1975     15     1960      0.00082
1975     16     1959      0.00392
1975     17     1958      0.01274
1975     18     1957      0.02815
1975     19     1956      0.05283
1975     20     1955      0.08320
1975     21     1954      0.11141
1975     22     1953      0.13351
1975     23     1952      0.15069
1975     24     1951      0.16079
1975     25     1950      0.16332
1975     26     1949      0.15806
1975     27     1948      0.14628
1975     28     1947      0.13154
1975     29     1946      0.11474
1975     30     1945      0.09743
1975     31     1944      0.08094
1975     32     1943      0.06547
1975     33     1942      0.05356
1975     34     1941      0.04359
1975     35     1940      0.03240
1975     36     1939      0.02482
1975     37     1938      0.01973
1975     38     1937      0.01562
1975     39     1936      0.01123
1975     40     1935      0.00803
1975     41     1934      0.00574
1975     42     1933      0.00335
1975     43     1932      0.00207
1975     44     1931      0.00124
1975     45     1930      0.00055
1975     46     1929      0.00023
1975     47     1928      0.00020
1975     48     1927      0.00006
1975     49     1926      0.00000
1975     50     1925      0.00002
1975     51     1924      0.00002
1975     52     1923      0.00001
1975     53     1922      0.00001
1975     54     1921      0.00000
1975     55+    1920-     0.00000
1976     12-    1964+     0.00000
1976     13     1963      0.00000
1976     14     1962      0.00008
1976     15     1961      0.00080
1976     16     1960      0.00320
1976     17     1959      0.00969
1976     18     1958      0.02474
1976     19     1957      0.04636
1976     20     1956      0.07329
1976     21     1955      0.09777
1976     22     1954      0.11736
1976     23     1953      0.13435
1976     24     1952      0.14294
1976     25     1951      0.14952
1976     26     1950      0.14710
1976     27     1949      0.13363
1976     28     1948      0.12101
1976     29     1947      0.10541
1976     30     1946      0.08957
1976     31     1945      0.07535
1976     32     1944      0.06038
1976     33     1943      0.04954
1976     34     1942      0.04115
1976     35     1941      0.03375
1976     36     1940      0.02640
1976     37     1939      0.01891
1976     38     1938      0.01395
1976     39     1937      0.01047
1976     40     1936      0.00738
1976     41     1935      0.00504
1976     42     1934      0.00357
1976     43     1933      0.00251
1976     44     1932      0.00127
1976     45     1931      0.00052
1976     46     1930      0.00026
1976     47     1929      0.00015
1976     48     1928      0.00005
1976     49     1927      0.00001
1976     50     1926      0.00001
1976     51     1925      0.00000
1976     52     1924      0.00000
1976     53     1923      0.00000
1976     54     1922      0.00000
1976     55+    1921-     0.00000
1977     12-    1965+     0.00000
1977     13     1964      0.00000
1977     14     1963      0.00003
1977     15     1962      0.00042
1977     16     1961      0.00259
1977     17     1960      0.00907
1977     18     1959      0.02279
1977     19     1958      0.04512
1977     20     1957      0.07189
1977     21     1956      0.09335
1977     22     1955      0.11092
1977     23     1954      0.12840
1977     24     1953      0.13501
1977     25     1952      0.13947
1977     26     1951      0.13986
1977     27     1950      0.12823
1977     28     1949      0.11705
1977     29     1948      0.10252
1977     30     1947      0.08620
1977     31     1946      0.07291
1977     32     1945      0.05915
1977     33     1944      0.04622
1977     34     1943      0.03676
1977     35     1942      0.03090
1977     36     1941      0.02385
1977     37     1940      0.01724
1977     38     1939      0.01325
1977     39     1938      0.00926
1977     40     1937      0.00642
1977     41     1936      0.00460
1977     42     1935      0.00279
1977     43     1934      0.00203
1977     44     1933      0.00110
1977     45     1932      0.00053
1977     46     1931      0.00022
1977     47     1930      0.00002
1977     48     1929      0.00001
1977     49     1928      0.00002
1977     50     1927      0.00003
1977     51     1926      0.00002
1977     52     1925      0.00001
1977     53     1924      0.00001
1977     54     1923      0.00000
1977     55+    1922-     0.00000
1978     12-    1966+     0.00000
1978     13     1965      0.00000
1978     14     1964      0.00007
1978     15     1963      0.00055
1978     16     1962      0.00261
1978     17     1961      0.00823
1978     18     1960      0.02041
1978     19     1959      0.04150
1978     20     1958      0.06524
1978     21     1957      0.08788
1978     22     1956      0.10905
1978     23     1955      0.12549
1978     24     1954      0.13774
1978     25     1953      0.14570
1978     26     1952      0.14474
1978     27     1951      0.13453
1978     28     1950      0.12003
1978     29     1949      0.10477
1978     30     1948      0.08918
1978     31     1947      0.07407
1978     32     1946      0.05936
1978     33     1945      0.04814
1978     34     1944      0.03823
1978     35     1943      0.02896
1978     36     1942      0.02362
1978     37     1941      0.01898
1978     38     1940      0.01328
1978     39     1939      0.00978
1978     40     1938      0.00640
1978     41     1937      0.00359
1978     42     1936      0.00275
1978     43     1935      0.00191
1978     44     1934      0.00083
1978     45     1933      0.00044
1978     46     1932      0.00022
1978     47     1931      0.00006
1978     48     1930      0.00002
1978     49     1929      0.00001
1978     50     1928      0.00001
1978     51     1927      0.00000
1978     52     1926      0.00000
1978     53     1925      0.00000
1978     54     1924      0.00000
1978     55+    1923-     0.00000
1979     12-    1967+     0.00000
1979     13     1966      0.00000
1979     14     1965      0.00007
1979     15     1964      0.00049
1979     16     1963      0.00212
1979     17     1962      0.00731
1979     18     1961      0.01840
1979     19     1960      0.03671
1979     20     1959      0.06061
1979     21     1958      0.08327
1979     22     1957      0.10261
1979     23     1956      0.11909
1979     24     1955      0.13144
1979     25     1954      0.13714
1979     26     1953      0.13601
1979     27     1952      0.12981
1979     28     1951      0.11842
1979     29     1950      0.10402
1979     30     1949      0.08831
1979     31     1948      0.07319
1979     32     1947      0.05910
1979     33     1946      0.04729
1979     34     1945      0.03757
1979     35     1944      0.02934
1979     36     1943      0.02307
1979     37     1942      0.01734
1979     38     1941      0.01278
1979     39     1940      0.00965
1979     40     1939      0.00639
1979     41     1938      0.00401
1979     42     1937      0.00287
1979     43     1936      0.00170
1979     44     1935      0.00102
1979     45     1934      0.00049
1979     46     1933      0.00025
1979     47     1932      0.00011
1979     48     1931      0.00001
1979     49     1930      0.00000
1979     50     1929      0.00000
1979     51     1928      0.00000
1979     52     1927      0.00000
1979     53     1926      0.00000
1979     54     1925      0.00000
1979     55+    1924-     0.00000
1980     12-    1968+     0.00000
1980     13     1967      0.00000
1980     14     1966      0.00004
1980     15     1965      0.00044
1980     16     1964      0.00202
1980     17     1963      0.00679
1980     18     1962      0.01785
1980     19     1961      0.03371
1980     20     1960      0.05629
1980     21     1959      0.07924
1980     22     1958      0.09568
1980     23     1957      0.11266
1980     24     1956      0.12512
1980     25     1955      0.12965
1980     26     1954      0.13351
1980     27     1953      0.12702
1980     28     1952      0.11484
1980     29     1951      0.10274
1980     30     1950      0.08656
1980     31     1949      0.07148
1980     32     1948      0.05973
1980     33     1947      0.04841
1980     34     1946      0.03680
1980     35     1945      0.02795
1980     36     1944      0.02247
1980     37     1943      0.01725
1980     38     1942      0.01245
1980     39     1941      0.00937
1980     40     1940      0.00677
1980     41     1939      0.00421
1980     42     1938      0.00251
1980     43     1937      0.00148
1980     44     1936      0.00073
1980     45     1935      0.00045
1980     46     1934      0.00027
1980     47     1933      0.00005
1980     48     1932      0.00002
1980     49     1931      0.00003
1980     50     1930      0.00001
1980     51     1929      0.00001
1980     52     1928      0.00000
1980     53     1927      0.00000
1980     54     1926      0.00000
1980     55+    1925-     0.00000
1981     12-    1969+     0.00000
1981     13     1968      0.00000
1981     14     1967      0.00003
1981     15     1966      0.00026
1981     16     1965      0.00141
1981     17     1964      0.00480
1981     18     1963      0.01345
1981     19     1962      0.02976
1981     20     1961      0.04954
1981     21     1960      0.06903
1981     22     1959      0.08683
1981     23     1958      0.10126
1981     24     1957      0.11503
1981     25     1956      0.12442
1981     26     1955      0.12344
1981     27     1954      0.12251
1981     28     1953      0.10860
1981     29     1952      0.09389
1981     30     1951      0.08509
1981     31     1950      0.06895
1981     32     1949      0.05617
1981     33     1948      0.04629
1981     34     1947      0.03553
1981     35     1946      0.02684
1981     36     1945      0.02126
1981     37     1944      0.01678
1981     38     1943      0.01233
1981     39     1942      0.00827
1981     40     1941      0.00509
1981     41     1940      0.00431
1981     42     1939      0.00218
1981     43     1938      0.00170
1981     44     1937      0.00078
1981     45     1936      0.00052
1981     46     1935      0.00018
1981     47     1934      0.00014
1981     48     1933      0.00007
1981     49     1932      0.00007
1981     50     1931      0.00004
1981     51     1930      0.00004
1981     52     1929      0.00000
1981     53     1928      0.00000
1981     54     1927      0.00000
1981     55+    1926-     0.00000
1982     12-    1970+     0.00000
1982     13     1969      0.00000
1982     14     1968      0.00003
1982     15     1967      0.00030
1982     16     1966      0.00127
1982     17     1965      0.00478
1982     18     1964      0.01193
1982     19     1963      0.02418
1982     20     1962      0.04519
1982     21     1961      0.06521
1982     22     1960      0.08054
1982     23     1959      0.09789
